calendar_year,calendar_month,indicator_name,indicator_price_cents_per_lb,indicator_price_dollars_per_lb,indicator_price_cents_per_lb_ann,indicator_price_dollars_per_lb_ann
2009,April,brazilian_naturals,105.95,1.0595,115.33,1.1533
2009,May,brazilian_naturals,118.4,1.1840000000000002,115.33,1.1533
2009,June,brazilian_naturals,115.42,1.1542000000000001,115.33,1.1533
2009,July,brazilian_naturals,107.8,1.078,115.33,1.1533
2009,August,brazilian_naturals,116.86,1.1686,115.33,1.1533
2009,September,brazilian_naturals,116.16,1.1616,115.33,1.1533
2009,October,brazilian_naturals,124.62,1.2462,115.33,1.1533
2009,November,brazilian_naturals,126.17,1.2617,115.33,1.1533
2009,December,brazilian_naturals,132.84,1.3284,115.33,1.1533
2010,January,brazilian_naturals,131.67,1.3167,153.68,1.5368000000000002
2010,February,brazilian_naturals,124.57,1.2457,153.68,1.5368000000000002
2010,March,brazilian_naturals,126.21,1.2621,153.68,1.5368000000000002
2010,April,brazilian_naturals,125.71,1.2570999999999999,153.68,1.5368000000000002
2010,May,brazilian_naturals,127.32,1.2731999999999999,153.68,1.5368000000000002
2010,June,brazilian_naturals,143.2,1.432,153.68,1.5368000000000002
2010,July,brazilian_naturals,156.87,1.5687,153.68,1.5368000000000002
2010,August,brazilian_naturals,163.21,1.6321,153.68,1.5368000000000002
2010,September,brazilian_naturals,175.15,1.7515,153.68,1.5368000000000002
2010,October,brazilian_naturals,175.38,1.7538,153.68,1.5368000000000002
2010,November,brazilian_naturals,190.62,1.9062000000000001,153.68,1.5368000000000002
2010,December,brazilian_naturals,204.25,2.0425,153.68,1.5368000000000002
2011,January,brazilian_naturals,219.77,2.1977,247.62,2.4762
2011,February,brazilian_naturals,247.0,2.47,247.62,2.4762
2011,March,brazilian_naturals,260.98,2.6098000000000003,247.62,2.4762
2011,April,brazilian_naturals,273.4,2.734,247.62,2.4762
2011,May,brazilian_naturals,268.66,2.6866000000000003,247.62,2.4762
2011,June,brazilian_naturals,250.59,2.5059,247.62,2.4762
2011,July,brazilian_naturals,245.69,2.4569,247.62,2.4762
2011,August,brazilian_naturals,249.83,2.4983,247.62,2.4762
2011,September,brazilian_naturals,255.64,2.5564,247.62,2.4762
2011,October,brazilian_naturals,234.28,2.3428,247.62,2.4762
2011,November,brazilian_naturals,236.75,2.3675,247.62,2.4762
2011,December,brazilian_naturals,228.79,2.2879,247.62,2.4762
2012,January,brazilian_naturals,228.21,2.2821000000000002,174.97,1.7497
2012,February,brazilian_naturals,215.4,2.154,174.97,1.7497
2012,March,brazilian_naturals,192.03,1.9203000000000001,174.97,1.7497
2012,April,brazilian_naturals,180.9,1.8090000000000002,174.97,1.7497
2012,May,brazilian_naturals,174.17,1.7416999999999998,174.97,1.7497
2012,June,brazilian_naturals,156.17,1.5616999999999999,174.97,1.7497
2012,July,brazilian_naturals,175.98,1.7597999999999998,174.97,1.7497
2012,August,brazilian_naturals,160.05,1.6005,174.97,1.7497
2012,September,brazilian_naturals,166.53,1.6653,174.97,1.7497
2012,October,brazilian_naturals,161.2,1.6119999999999999,174.97,1.7497
2012,November,brazilian_naturals,148.25,1.4825,174.97,1.7497
2012,December,brazilian_naturals,140.69,1.4069,174.97,1.7497
2013,January,brazilian_naturals,145.17,1.4516999999999998,122.23,1.2223
2013,February,brazilian_naturals,136.63,1.3662999999999998,122.23,1.2223
2013,March,brazilian_naturals,133.61,1.3361,122.23,1.2223
2013,April,brazilian_naturals,132.62,1.3262,122.23,1.2223
2013,May,brazilian_naturals,130.29,1.3029,122.23,1.2223
2013,June,brazilian_naturals,120.01,1.2001,122.23,1.2223
2013,July,brazilian_naturals,119.47,1.1947,122.23,1.2223
2013,August,brazilian_naturals,116.81,1.1681,122.23,1.2223
2013,September,brazilian_naturals,112.65,1.1265,122.23,1.2223
2013,October,brazilian_naturals,109.57,1.0957,122.23,1.2223
2013,November,brazilian_naturals,102.57,1.0256999999999998,122.23,1.2223
2013,December,brazilian_naturals,107.4,1.074,122.23,1.2223
2014,January,brazilian_naturals,114.02,1.1401999999999999,171.59,1.7159
2014,February,brazilian_naturals,148.74,1.4874,171.59,1.7159
2014,March,brazilian_naturals,182.97,1.8296999999999999,171.59,1.7159
2014,April,brazilian_naturals,190.62,1.9062000000000001,171.59,1.7159
2014,May,brazilian_naturals,181.97,1.8197,171.59,1.7159
2014,June,brazilian_naturals,165.34,1.6534,171.59,1.7159
2014,July,brazilian_naturals,164.92,1.6491999999999998,171.59,1.7159
2014,August,brazilian_naturals,183.32,1.8332,171.59,1.7159
2014,September,brazilian_naturals,182.15,1.8215000000000001,171.59,1.7159
2014,October,brazilian_naturals,197.05,1.9705000000000001,171.59,1.7159
2014,November,brazilian_naturals,181.43,1.8143,171.59,1.7159
2014,December,brazilian_naturals,166.58,1.6658000000000002,171.59,1.7159
2015,January,brazilian_naturals,163.5,1.635,132.45000000000002,1.3245000000000002
2015,February,brazilian_naturals,151.9,1.5190000000000001,132.45000000000002,1.3245000000000002
2015,March,brazilian_naturals,133.55,1.3355000000000001,132.45000000000002,1.3245000000000002
2015,April,brazilian_naturals,136.7,1.367,132.45000000000002,1.3245000000000002
2015,May,brazilian_naturals,130.38,1.3037999999999998,132.45000000000002,1.3245000000000002
2015,June,brazilian_naturals,130.51,1.3051,132.45000000000002,1.3245000000000002
2015,July,brazilian_naturals,123.64,1.2364,132.45000000000002,1.3245000000000002
2015,August,brazilian_naturals,127.24,1.2724,132.45000000000002,1.3245000000000002
2015,September,brazilian_naturals,117.83,1.1783,132.45000000000002,1.3245000000000002
2015,October,brazilian_naturals,127.47,1.2747,132.45000000000002,1.3245000000000002
2015,November,brazilian_naturals,122.95,1.2295,132.45000000000002,1.3245000000000002
2015,December,brazilian_naturals,123.73,1.2373,132.45000000000002,1.3245000000000002
2016,January,brazilian_naturals,121.21,1.2121,137.78,1.3778
2016,February,brazilian_naturals,122.24,1.2224,137.78,1.3778
2016,March,brazilian_naturals,130.38,1.3037999999999998,137.78,1.3778
2016,April,brazilian_naturals,128.1,1.281,137.78,1.3778
2016,May,brazilian_naturals,129.05,1.2905000000000002,137.78,1.3778
2016,June,brazilian_naturals,138.38,1.3838,137.78,1.3778
2016,July,brazilian_naturals,144.76,1.4476,137.78,1.3778
2016,August,brazilian_naturals,141.41,1.4141,137.78,1.3778
2016,September,brazilian_naturals,149.8,1.4980000000000002,137.78,1.3778
2016,October,brazilian_naturals,153.15,1.5315,137.78,1.3778
2016,November,brazilian_naturals,157.72,1.5772,137.78,1.3778
2016,December,brazilian_naturals,137.14,1.3714,137.78,1.3778
2017,January,brazilian_naturals,145.7,1.4569999999999999,131.91,1.3191
2017,February,brazilian_naturals,145.5,1.455,131.91,1.3191
2017,March,brazilian_naturals,139.67,1.3966999999999998,131.91,1.3191
2017,April,brazilian_naturals,136.09,1.3609,131.91,1.3191
2017,May,brazilian_naturals,131.21,1.3121,131.91,1.3191
2017,June,brazilian_naturals,123.71,1.2370999999999999,131.91,1.3191
2017,July,brazilian_naturals,129.19,1.2919,131.91,1.3191
2017,August,brazilian_naturals,131.93,1.3193000000000001,131.91,1.3191
2017,September,brazilian_naturals,129.67,1.2967,131.91,1.3191
2017,October,brazilian_naturals,124.55,1.2455,131.91,1.3191
2017,November,brazilian_naturals,124.28,1.2428,131.91,1.3191
2017,December,brazilian_naturals,121.47,1.2147,131.91,1.3191
2018,January,brazilian_naturals,123.67,1.2367,113.62999999999998,1.1362999999999999
2018,February,brazilian_naturals,120.83,1.2083,113.62999999999998,1.1362999999999999
2018,March,brazilian_naturals,119.8,1.198,113.62999999999998,1.1362999999999999
2018,April,brazilian_naturals,118.76,1.1876,113.62999999999998,1.1362999999999999
2018,May,brazilian_naturals,119.57,1.1957,113.62999999999998,1.1362999999999999
2018,June,brazilian_naturals,115.1,1.151,113.62999999999998,1.1362999999999999
2018,July,brazilian_naturals,110.54,1.1054000000000002,113.62999999999998,1.1362999999999999
2018,August,brazilian_naturals,104.46,1.0446,113.62999999999998,1.1362999999999999
2018,September,brazilian_naturals,99.87,0.9987,113.62999999999998,1.1362999999999999
2018,October,brazilian_naturals,115.59,1.1559,113.62999999999998,1.1362999999999999
2018,November,brazilian_naturals,113.27,1.1327,113.62999999999998,1.1362999999999999
2018,December,brazilian_naturals,102.1,1.021,113.62999999999998,1.1362999999999999
2019,January,brazilian_naturals,102.94,1.0293999999999999,101.53,1.0153
2019,February,brazilian_naturals,100.06,1.0006,101.53,1.0153
2019,March,brazilian_naturals,95.81,0.9581000000000001,101.53,1.0153
2019,April,brazilian_naturals,92.47,0.9247,101.53,1.0153
2019,May,brazilian_naturals,91.95,0.9195,101.53,1.0153
2019,June,brazilian_naturals,100.69,1.0069,101.53,1.0153
2019,July,brazilian_naturals,105.43,1.0543,101.53,1.0153
2019,August,brazilian_naturals,95.85,0.9584999999999999,101.53,1.0153
2019,September,brazilian_naturals,98.72,0.9872,101.53,1.0153
2019,October,brazilian_naturals,98.1,0.981,101.53,1.0153
2019,November,brazilian_naturals,109.94,1.0994,101.53,1.0153
2019,December,brazilian_naturals,126.36,1.2636,101.53,1.0153
1990,January,robustas,49.47,0.4947,53.6,0.536
1990,February,robustas,50.06,0.5006,53.6,0.536
1990,March,robustas,55.76,0.5576,53.6,0.536
1990,April,robustas,55.95,0.5595,53.6,0.536
1990,May,robustas,53.62,0.5362,53.6,0.536
1990,June,robustas,50.67,0.5067,53.6,0.536
1990,July,robustas,50.07,0.5007,53.6,0.536
1990,August,robustas,53.78,0.5378000000000001,53.6,0.536
1990,September,robustas,55.7,0.557,53.6,0.536
1990,October,robustas,56.21,0.5621,53.6,0.536
1990,November,robustas,55.48,0.5548,53.6,0.536
1990,December,robustas,56.46,0.5646,53.6,0.536
1991,January,robustas,52.83,0.5283,48.62,0.48619999999999997
1991,February,robustas,51.87,0.5186999999999999,48.62,0.48619999999999997
1991,March,robustas,51.37,0.5136999999999999,48.62,0.48619999999999997
1991,April,robustas,50.93,0.5093,48.62,0.48619999999999997
1991,May,robustas,47.06,0.4706,48.62,0.48619999999999997
1991,June,robustas,45.38,0.45380000000000004,48.62,0.48619999999999997
1991,July,robustas,45.38,0.45380000000000004,48.62,0.48619999999999997
1991,August,robustas,44.9,0.449,48.62,0.48619999999999997
1991,September,robustas,46.66,0.46659999999999996,48.62,0.48619999999999997
1991,October,robustas,45.88,0.45880000000000004,48.62,0.48619999999999997
1991,November,robustas,50.4,0.504,48.62,0.48619999999999997
1991,December,robustas,50.79,0.5079,48.62,0.48619999999999997
1992,January,robustas,48.83,0.48829999999999996,42.66,0.4266
1992,February,robustas,42.57,0.4257,42.66,0.4266
1992,March,robustas,42.59,0.42590000000000006,42.66,0.4266
1992,April,robustas,41.36,0.41359999999999997,42.66,0.4266
1992,May,robustas,37.68,0.3768,42.66,0.4266
1992,June,robustas,37.17,0.37170000000000003,42.66,0.4266
1992,July,robustas,39.19,0.39189999999999997,42.66,0.4266
1992,August,robustas,38.85,0.3885,42.66,0.4266
1992,September,robustas,40.98,0.40979999999999994,42.66,0.4266
1992,October,robustas,44.19,0.44189999999999996,42.66,0.4266
1992,November,robustas,47.67,0.4767,42.66,0.4266
1992,December,robustas,50.81,0.5081,42.66,0.4266
1993,January,robustas,46.9,0.469,52.5,0.525
1993,February,robustas,46.99,0.46990000000000004,52.5,0.525
1993,March,robustas,45.9,0.45899999999999996,52.5,0.525
1993,April,robustas,44.88,0.44880000000000003,52.5,0.525
1993,May,robustas,46.17,0.4617,52.5,0.525
1993,June,robustas,46.57,0.4657,52.5,0.525
1993,July,robustas,49.4,0.494,52.5,0.525
1993,August,robustas,58.46,0.5846,52.5,0.525
1993,September,robustas,62.5,0.625,52.5,0.525
1993,October,robustas,58.92,0.5892000000000001,52.5,0.525
1993,November,robustas,61.46,0.6146,52.5,0.525
1993,December,robustas,61.81,0.6181,52.5,0.525
1994,January,robustas,59.39,0.5939,118.87,1.1887
1994,February,robustas,60.8,0.608,118.87,1.1887
1994,March,robustas,65.16,0.6516,118.87,1.1887
1994,April,robustas,71.82,0.7182,118.87,1.1887
1994,May,robustas,94.95,0.9495,118.87,1.1887
1994,June,robustas,112.38,1.1238,118.87,1.1887
1994,July,robustas,164.0,1.64,118.87,1.1887
1994,August,robustas,162.61,1.6261,118.87,1.1887
1994,September,robustas,182.78,1.8278,118.87,1.1887
1994,October,robustas,169.43,1.6943000000000001,118.87,1.1887
1994,November,robustas,153.33,1.5333,118.87,1.1887
1994,December,robustas,129.73,1.2973,118.87,1.1887
1995,January,robustas,131.54,1.3154,125.68,1.2568000000000001
1995,February,robustas,134.69,1.3469,125.68,1.2568000000000001
1995,March,robustas,146.03,1.4603,125.68,1.2568000000000001
1995,April,robustas,144.78,1.4478,125.68,1.2568000000000001
1995,May,robustas,140.9,1.409,125.68,1.2568000000000001
1995,June,robustas,128.82,1.2882,125.68,1.2568000000000001
1995,July,robustas,119.76,1.1976,125.68,1.2568000000000001
1995,August,robustas,130.18,1.3018,125.68,1.2568000000000001
1995,September,robustas,115.05,1.1505,125.68,1.2568000000000001
1995,October,robustas,112.76,1.1276000000000002,125.68,1.2568000000000001
1995,November,robustas,110.73,1.1073,125.68,1.2568000000000001
1995,December,robustas,92.89,0.9289000000000001,125.68,1.2568000000000001
1996,January,robustas,89.99,0.8998999999999999,81.92,0.8192
1996,February,robustas,96.89,0.9689,81.92,0.8192
1996,March,robustas,90.94,0.9094,81.92,0.8192
1996,April,robustas,90.67,0.9067000000000001,81.92,0.8192
1996,May,robustas,91.2,0.912,81.92,0.8192
1996,June,robustas,86.11,0.8611,81.92,0.8192
1996,July,robustas,77.46,0.7746,81.92,0.8192
1996,August,robustas,79.22,0.7922,81.92,0.8192
1996,September,robustas,74.34,0.7434000000000001,81.92,0.8192
1996,October,robustas,72.92,0.7292000000000001,81.92,0.8192
1996,November,robustas,70.2,0.7020000000000001,81.92,0.8192
1996,December,robustas,63.06,0.6306,81.92,0.8192
1997,January,robustas,67.19,0.6718999999999999,78.75,0.7875
1997,February,robustas,75.4,0.754,78.75,0.7875
1997,March,robustas,80.23,0.8023,78.75,0.7875
1997,April,robustas,77.39,0.7739,78.75,0.7875
1997,May,robustas,93.6,0.9359999999999999,78.75,0.7875
1997,June,robustas,88.74,0.8874,78.75,0.7875
1997,July,robustas,79.65,0.7965000000000001,78.75,0.7875
1997,August,robustas,74.45,0.7445,78.75,0.7875
1997,September,robustas,75.15,0.7515000000000001,78.75,0.7875
1997,October,robustas,74.52,0.7452,78.75,0.7875
1997,November,robustas,76.04,0.7604000000000001,78.75,0.7875
1997,December,robustas,82.6,0.826,78.75,0.7875
1998,January,robustas,83.41,0.8341,82.67,0.8267
1998,February,robustas,83.36,0.8336,82.67,0.8267
1998,March,robustas,82.19,0.8219,82.67,0.8267
1998,April,robustas,88.97,0.8896999999999999,82.67,0.8267
1998,May,robustas,90.74,0.9074,82.67,0.8267
1998,June,robustas,82.73,0.8273,82.67,0.8267
1998,July,robustas,77.04,0.7704000000000001,82.67,0.8267
1998,August,robustas,79.29,0.7929,82.67,0.8267
1998,September,robustas,79.8,0.7979999999999999,82.67,0.8267
1998,October,robustas,80.3,0.8029999999999999,82.67,0.8267
1998,November,robustas,80.16,0.8016,82.67,0.8267
1998,December,robustas,84.06,0.8406,82.67,0.8267
1999,January,robustas,82.29,0.8229000000000001,67.53,0.6753
1999,February,robustas,79.23,0.7923,67.53,0.6753
1999,March,robustas,73.42,0.7342,67.53,0.6753
1999,April,robustas,69.32,0.6931999999999999,67.53,0.6753
1999,May,robustas,67.94,0.6794,67.53,0.6753
1999,June,robustas,65.59,0.6559,67.53,0.6753
1999,July,robustas,61.56,0.6156,67.53,0.6753
1999,August,robustas,63.07,0.6307,67.53,0.6753
1999,September,robustas,59.57,0.5957,67.53,0.6753
1999,October,robustas,58.52,0.5852,67.53,0.6753
1999,November,robustas,63.06,0.6306,67.53,0.6753
1999,December,robustas,66.79,0.6679,67.53,0.6753
2000,January,robustas,53.18,0.5318,41.41,0.41409999999999997
2000,February,robustas,48.86,0.4886,41.41,0.41409999999999997
2000,March,robustas,46.25,0.4625,41.41,0.41409999999999997
2000,April,robustas,44.45,0.4445,41.41,0.41409999999999997
2000,May,robustas,44.32,0.4432,41.41,0.41409999999999997
2000,June,robustas,42.68,0.4268,41.41,0.41409999999999997
2000,July,robustas,40.82,0.4082,41.41,0.41409999999999997
2000,August,robustas,38.25,0.3825,41.41,0.41409999999999997
2000,September,robustas,38.83,0.3883,41.41,0.41409999999999997
2000,October,robustas,36.14,0.3614,41.41,0.41409999999999997
2000,November,robustas,32.81,0.3281,41.41,0.41409999999999997
2000,December,robustas,30.38,0.3038,41.41,0.41409999999999997
2001,January,robustas,32.4,0.324,27.54,0.2754
2001,February,robustas,31.58,0.31579999999999997,27.54,0.2754
2001,March,robustas,30.52,0.30519999999999997,27.54,0.2754
2001,April,robustas,28.49,0.2849,27.54,0.2754
2001,May,robustas,29.55,0.2955,27.54,0.2754
2001,June,robustas,29.16,0.2916,27.54,0.2754
2001,July,robustas,27.42,0.2742,27.54,0.2754
2001,August,robustas,25.81,0.2581,27.54,0.2754
2001,September,robustas,24.27,0.2427,27.54,0.2754
2001,October,robustas,23.23,0.2323,27.54,0.2754
2001,November,robustas,23.67,0.23670000000000002,27.54,0.2754
2001,December,robustas,24.42,0.24420000000000003,27.54,0.2754
2002,January,robustas,22.81,0.2281,30.01,0.30010000000000003
2002,February,robustas,24.37,0.2437,30.01,0.30010000000000003
2002,March,robustas,29.06,0.29059999999999997,30.01,0.30010000000000003
2002,April,robustas,29.31,0.29309999999999997,30.01,0.30010000000000003
2002,May,robustas,28.31,0.28309999999999996,30.01,0.30010000000000003
2002,June,robustas,28.42,0.2842,30.01,0.30010000000000003
2002,July,robustas,28.6,0.28600000000000003,30.01,0.30010000000000003
2002,August,robustas,27.88,0.2788,30.01,0.30010000000000003
2002,September,robustas,32.08,0.3208,30.01,0.30010000000000003
2002,October,robustas,33.32,0.3332,30.01,0.30010000000000003
2002,November,robustas,37.89,0.3789,30.01,0.30010000000000003
2002,December,robustas,38.06,0.38060000000000005,30.01,0.30010000000000003
2003,January,robustas,41.18,0.4118,36.95,0.36950000000000005
2003,February,robustas,40.67,0.4067,36.95,0.36950000000000005
2003,March,robustas,37.17,0.37170000000000003,36.95,0.36950000000000005
2003,April,robustas,37.42,0.37420000000000003,36.95,0.36950000000000005
2003,May,robustas,37.8,0.37799999999999995,36.95,0.36950000000000005
2003,June,robustas,34.21,0.3421,36.95,0.36950000000000005
2003,July,robustas,35.35,0.35350000000000004,36.95,0.36950000000000005
2003,August,robustas,36.3,0.363,36.95,0.36950000000000005
2003,September,robustas,37.35,0.3735,36.95,0.36950000000000005
2003,October,robustas,35.88,0.3588,36.95,0.36950000000000005
2003,November,robustas,34.11,0.3411,36.95,0.36950000000000005
2003,December,robustas,35.9,0.359,36.95,0.36950000000000005
2004,January,robustas,39.84,0.39840000000000003,35.99,0.3599
2004,February,robustas,37.05,0.3705,35.99,0.3599
2004,March,robustas,36.7,0.36700000000000005,35.99,0.3599
2004,April,robustas,36.37,0.36369999999999997,35.99,0.3599
2004,May,robustas,36.56,0.36560000000000004,35.99,0.3599
2004,June,robustas,39.87,0.3987,35.99,0.3599
2004,July,robustas,36.02,0.3602,35.99,0.3599
2004,August,robustas,33.91,0.33909999999999996,35.99,0.3599
2004,September,robustas,34.24,0.34240000000000004,35.99,0.3599
2004,October,robustas,31.67,0.31670000000000004,35.99,0.3599
2004,November,robustas,32.71,0.3271,35.99,0.3599
2004,December,robustas,36.92,0.36920000000000003,35.99,0.3599
2005,January,robustas,36.96,0.3696,50.55,0.5055
2005,February,robustas,41.24,0.41240000000000004,50.55,0.5055
2005,March,robustas,49.51,0.4951,50.55,0.5055
2005,April,robustas,50.75,0.5075,50.55,0.5055
2005,May,robustas,56.07,0.5607,50.55,0.5055
2005,June,robustas,60.02,0.6002000000000001,50.55,0.5055
2005,July,robustas,57.88,0.5788,50.55,0.5055
2005,August,robustas,51.97,0.5196999999999999,50.55,0.5055
2005,September,robustas,46.87,0.46869999999999995,50.55,0.5055
2005,October,robustas,47.53,0.4753,50.55,0.5055
2005,November,robustas,51.45,0.5145000000000001,50.55,0.5055
2005,December,robustas,56.39,0.5639,50.55,0.5055
2006,January,robustas,63.39,0.6339,67.55,0.6755
2006,February,robustas,62.98,0.6297999999999999,67.55,0.6755
2006,March,robustas,59.6,0.596,67.55,0.6755
2006,April,robustas,60.55,0.6054999999999999,67.55,0.6755
2006,May,robustas,60.08,0.6008,67.55,0.6755
2006,June,robustas,60.23,0.6023,67.55,0.6755
2006,July,robustas,64.49,0.6448999999999999,67.55,0.6755
2006,August,robustas,73.59,0.7359,67.55,0.6755
2006,September,robustas,77.11,0.7711,67.55,0.6755
2006,October,robustas,75.17,0.7517,67.55,0.6755
2006,November,robustas,76.79,0.7679,67.55,0.6755
2006,December,robustas,76.67,0.7667,67.55,0.6755
2007,January,robustas,79.13,0.7913,86.6,0.866
2007,February,robustas,79.08,0.7908,86.6,0.866
2007,March,robustas,77.0,0.77,86.6,0.866
2007,April,robustas,79.58,0.7958,86.6,0.866
2007,May,robustas,83.91,0.8391,86.6,0.866
2007,June,robustas,92.68,0.9268000000000001,86.6,0.866
2007,July,robustas,92.51,0.9251,86.6,0.866
2007,August,robustas,87.44,0.8744,86.6,0.866
2007,September,robustas,92.78,0.9278,86.6,0.866
2007,October,robustas,91.1,0.9109999999999999,86.6,0.866
2007,November,robustas,92.59,0.9259000000000001,86.6,0.866
2007,December,robustas,91.39,0.9139,86.6,0.866
2008,January,robustas,99.21,0.9921,105.28,1.0528
2008,February,robustas,115.45,1.1545,105.28,1.0528
2008,March,robustas,121.92,1.2192,105.28,1.0528
2008,April,robustas,111.29,1.1129,105.28,1.0528
2008,May,robustas,108.88,1.0888,105.28,1.0528
2008,June,robustas,111.34,1.1134,105.28,1.0528
2008,July,robustas,115.23,1.1523,105.28,1.0528
2008,August,robustas,112.56,1.1256,105.28,1.0528
2008,September,robustas,105.38,1.0537999999999998,105.28,1.0528
2008,October,robustas,88.77,0.8876999999999999,105.28,1.0528
2008,November,robustas,90.76,0.9076000000000001,105.28,1.0528
2008,December,robustas,82.51,0.8251000000000001,105.28,1.0528
2009,January,robustas,82.74,0.8273999999999999,74.58,0.7458
2009,February,robustas,80.22,0.8022,74.58,0.7458
2009,March,robustas,76.31,0.7631,74.58,0.7458
2009,April,robustas,75.53,0.7553,74.58,0.7458
2009,May,robustas,75.62,0.7562000000000001,74.58,0.7458
2009,June,robustas,73.79,0.7379000000000001,74.58,0.7458
2009,July,robustas,71.68,0.7168000000000001,74.58,0.7458
2009,August,robustas,72.35,0.7234999999999999,74.58,0.7458
2009,September,robustas,73.82,0.7382,74.58,0.7458
2009,October,robustas,73.51,0.7351000000000001,74.58,0.7458
2009,November,robustas,69.48,0.6948000000000001,74.58,0.7458
2009,December,robustas,69.89,0.6989,74.58,0.7458
2010,January,robustas,70.08,0.7008,78.74,0.7874
2010,February,robustas,67.88,0.6788,78.74,0.7874
2010,March,robustas,67.25,0.6725,78.74,0.7874
2010,April,robustas,71.52,0.7152,78.74,0.7874
2010,May,robustas,70.61,0.7061,78.74,0.7874
2010,June,robustas,76.92,0.7692,78.74,0.7874
2010,July,robustas,85.27,0.8527,78.74,0.7874
2010,August,robustas,82.68,0.8268000000000001,78.74,0.7874
2010,September,robustas,81.28,0.8128,78.74,0.7874
2010,October,robustas,85.27,0.8527,78.74,0.7874
2010,November,robustas,92.04,0.9204000000000001,78.74,0.7874
2010,December,robustas,94.09,0.9409000000000001,78.74,0.7874
2011,January,robustas,101.09,1.0109000000000001,109.21,1.0920999999999998
2011,February,robustas,109.35,1.0935,109.21,1.0920999999999998
2011,March,robustas,118.13,1.1813,109.21,1.0920999999999998
2011,April,robustas,117.37,1.1737,109.21,1.0920999999999998
2011,May,robustas,121.98,1.2198,109.21,1.0920999999999998
2011,June,robustas,117.95,1.1795,109.21,1.0920999999999998
2011,July,robustas,112.73,1.1273,109.21,1.0920999999999998
2011,August,robustas,112.07,1.1207,109.21,1.0920999999999998
2011,September,robustas,106.06,1.0606,109.21,1.0920999999999998
2011,October,robustas,98.1,0.981,109.21,1.0920999999999998
2011,November,robustas,97.24,0.9723999999999999,109.21,1.0920999999999998
2011,December,robustas,98.41,0.9841,109.21,1.0920999999999998
2012,January,robustas,96.72,0.9672,102.82,1.0282
2012,February,robustas,101.93,1.0193,102.82,1.0282
2012,March,robustas,103.57,1.0356999999999998,102.82,1.0282
2012,April,robustas,101.8,1.018,102.82,1.0282
2012,May,robustas,106.88,1.0688,102.82,1.0282
2012,June,robustas,105.7,1.057,102.82,1.0282
2012,July,robustas,107.06,1.0706,102.82,1.0282
2012,August,robustas,106.52,1.0652,102.82,1.0282
2012,September,robustas,104.95,1.0495,102.82,1.0282
2012,October,robustas,104.47,1.0447,102.82,1.0282
2012,November,robustas,97.67,0.9767,102.82,1.0282
2012,December,robustas,96.59,0.9659,102.82,1.0282
2013,January,robustas,99.69,0.9969,94.16,0.9416
2013,February,robustas,104.03,1.0403,94.16,0.9416
2013,March,robustas,106.26,1.0626,94.16,0.9416
2013,April,robustas,101.68,1.0168000000000001,94.16,0.9416
2013,May,robustas,99.18,0.9918,94.16,0.9416
2013,June,robustas,90.79,0.9079,94.16,0.9416
2013,July,robustas,95.21,0.9521,94.16,0.9416
2013,August,robustas,94.01,0.9401,94.16,0.9416
2013,September,robustas,87.78,0.8778,94.16,0.9416
2013,October,robustas,83.7,0.8370000000000001,94.16,0.9416
2013,November,robustas,79.71,0.7970999999999999,94.16,0.9416
2013,December,robustas,87.89,0.8789,94.16,0.9416
2014,January,robustas,87.73,0.8773000000000001,100.43,1.0043
2014,February,robustas,95.9,0.9590000000000001,100.43,1.0043
2014,March,robustas,105.37,1.0537,100.43,1.0043
2014,April,robustas,105.55,1.0554999999999999,100.43,1.0043
2014,May,robustas,102.99,1.0299,100.43,1.0043
2014,June,robustas,98.91,0.9891,100.43,1.0043
2014,July,robustas,101.79,1.0179,100.43,1.0043
2014,August,robustas,100.25,1.0025,100.43,1.0043
2014,September,robustas,100.52,1.0051999999999999,100.43,1.0043
2014,October,robustas,104.7,1.047,100.43,1.0043
2014,November,robustas,103.06,1.0306,100.43,1.0043
2014,December,robustas,98.43,0.9843000000000001,100.43,1.0043
2015,January,robustas,98.01,0.9801000000000001,88.05,0.8805
2015,February,robustas,98.36,0.9836,88.05,0.8805
2015,March,robustas,92.16,0.9216,88.05,0.8805
2015,April,robustas,92.06,0.9206,88.05,0.8805
2015,May,robustas,87.56,0.8756,88.05,0.8805
2015,June,robustas,90.25,0.9025,88.05,0.8805
2015,July,robustas,87.12,0.8712000000000001,88.05,0.8805
2015,August,robustas,85.78,0.8578,88.05,0.8805
2015,September,robustas,81.5,0.815,88.05,0.8805
2015,October,robustas,82.78,0.8278,88.05,0.8805
2015,November,robustas,81.74,0.8173999999999999,88.05,0.8805
2015,December,robustas,79.28,0.7928000000000001,88.05,0.8805
2016,January,robustas,74.71,0.7471,88.59,0.8859
2016,February,robustas,74.04,0.7404000000000001,88.59,0.8859
2016,March,robustas,75.6,0.7559999999999999,88.59,0.8859
2016,April,robustas,80.18,0.8018000000000001,88.59,0.8859
2016,May,robustas,83.93,0.8393,88.59,0.8859
2016,June,robustas,85.94,0.8593999999999999,88.59,0.8859
2016,July,robustas,90.82,0.9081999999999999,88.59,0.8859
2016,August,robustas,91.79,0.9179,88.59,0.8859
2016,September,robustas,96.88,0.9688,88.59,0.8859
2016,October,robustas,103.65,1.0365,88.59,0.8859
2016,November,robustas,103.72,1.0372,88.59,0.8859
2016,December,robustas,101.85,1.0185,88.59,0.8859
