country,indicator_name,calendar_year,price_paid_cents_per_lb,price_paid_dollars_per_lb,indicator_price_cents_per_lb_ann,indicator_price_dollars_per_lb_ann
Venezuela,other_milds,1996,,,122.21,1.2221
Zambia,other_milds,1996,81.4654,0.814654,122.21,1.2221
Zimbabwe,other_milds,1996,,,122.21,1.2221
Angola,brazilian_naturals,1996,,,119.77,1.1977
Brazil,brazilian_naturals,1996,96.3456,0.9634560000000001,119.77,1.1977
Ethiopia,brazilian_naturals,1996,67.7365,0.6773650000000001,119.77,1.1977
Indonesia,brazilian_naturals,1996,,,119.77,1.1977
Philippines,brazilian_naturals,1996,76.3125,0.763125,119.77,1.1977
Thailand,brazilian_naturals,1996,,,119.77,1.1977
Viet Nam,brazilian_naturals,1996,,,119.77,1.1977
Angola,robustas,1996,,,81.92,0.8192
Benin,robustas,1996,,,81.92,0.8192
Brazil,robustas,1996,69.7791,0.697791,81.92,0.8192
Burundi,robustas,1996,40.4503,0.404503,81.92,0.8192
Cameroon,robustas,1996,51.0193,0.510193,81.92,0.8192
Central African Republic,robustas,1996,45.0685,0.450685,81.92,0.8192
Congo,robustas,1996,14.1896,0.141896,81.92,0.8192
Côte d'Ivoire,robustas,1996,57.6963,0.576963,81.92,0.8192
Democratic Republic of Congo,robustas,1996,32.8854,0.328854,81.92,0.8192
Ecuador,robustas,1996,97.5143,0.9751430000000001,81.92,0.8192
Gabon,robustas,1996,39.9081,0.39908099999999996,81.92,0.8192
Ghana,robustas,1996,,,81.92,0.8192
Guinea,robustas,1996,,,81.92,0.8192
India,robustas,1996,56.6737,0.5667369999999999,81.92,0.8192
Indonesia,robustas,1996,58.3501,0.5835009999999999,81.92,0.8192
Liberia,robustas,1996,,,81.92,0.8192
Madagascar,robustas,1996,61.0601,0.610601,81.92,0.8192
Nigeria,robustas,1996,,,81.92,0.8192
Papua New Guinea,robustas,1996,63.7485,0.637485,81.92,0.8192
Philippines,robustas,1996,68.9094,0.6890940000000001,81.92,0.8192
Sierra Leone,robustas,1996,,,81.92,0.8192
Sri Lanka,robustas,1996,,,81.92,0.8192
Tanzania,robustas,1996,32.2006,0.322006,81.92,0.8192
Thailand,robustas,1996,43.3532,0.43353200000000003,81.92,0.8192
Togo,robustas,1996,62.5798,0.625798,81.92,0.8192
Trinidad & Tobago,robustas,1996,63.2496,0.6324960000000001,81.92,0.8192
Uganda,robustas,1996,37.4363,0.374363,81.92,0.8192
Viet Nam,robustas,1996,57.4154,0.5741539999999999,81.92,0.8192
Colombia,colombian_milds,1997,133.1672,1.3316720000000002,198.92,1.9891999999999999
Kenya,colombian_milds,1997,183.9967,1.8399670000000001,198.92,1.9891999999999999
Tanzania,colombian_milds,1997,118.5236,1.185236,198.92,1.9891999999999999
Bolivia (Plurinational State of),other_milds,1997,100.0689,1.000689,189.06,1.8906
Burundi,other_milds,1997,52.7855,0.527855,189.06,1.8906
Cameroon,other_milds,1997,43.6415,0.436415,189.06,1.8906
Costa Rica,other_milds,1997,98.2583,0.9825830000000001,189.06,1.8906
Cuba,other_milds,1997,188.5711,1.885711,189.06,1.8906
Democratic Republic of Congo,other_milds,1997,85.0486,0.850486,189.06,1.8906
Dominican Republic,other_milds,1997,166.4135,1.664135,189.06,1.8906
Ecuador,other_milds,1997,167.9155,1.6791550000000002,189.06,1.8906
El Salvador,other_milds,1997,125.1436,1.251436,189.06,1.8906
Guatemala,other_milds,1997,97.2509,0.9725090000000001,189.06,1.8906
Haiti,other_milds,1997,29.3734,0.293734,189.06,1.8906
Honduras,other_milds,1997,116.8815,1.168815,189.06,1.8906
India,other_milds,1997,130.1785,1.3017850000000002,189.06,1.8906
Jamaica,other_milds,1997,286.7807,2.8678070000000004,189.06,1.8906
Madagascar,other_milds,1997,58.7447,0.587447,189.06,1.8906
Malawi,other_milds,1997,108.7488,1.087488,189.06,1.8906
Mexico,other_milds,1997,136.1169,1.3611689999999999,189.06,1.8906
Nicaragua,other_milds,1997,,,189.06,1.8906
Panama,other_milds,1997,126.547,1.2654699999999999,189.06,1.8906
Papua New Guinea,other_milds,1997,153.7373,1.537373,189.06,1.8906
Peru,other_milds,1997,105.2832,1.052832,189.06,1.8906
Rwanda,other_milds,1997,56.4162,0.564162,189.06,1.8906
Sri Lanka,other_milds,1997,,,189.06,1.8906
Uganda,other_milds,1997,80.314,0.80314,189.06,1.8906
Venezuela,other_milds,1997,,,189.06,1.8906
Zambia,other_milds,1997,121.892,1.21892,189.06,1.8906
Zimbabwe,other_milds,1997,,,189.06,1.8906
Angola,brazilian_naturals,1997,,,166.8,1.6680000000000001
Brazil,brazilian_naturals,1997,145.4095,1.4540950000000001,166.8,1.6680000000000001
Ethiopia,brazilian_naturals,1997,91.0557,0.9105570000000001,166.8,1.6680000000000001
Indonesia,brazilian_naturals,1997,112.2585,1.122585,166.8,1.6680000000000001
Philippines,brazilian_naturals,1997,79.7375,0.797375,166.8,1.6680000000000001
Thailand,brazilian_naturals,1997,,,166.8,1.6680000000000001
Viet Nam,brazilian_naturals,1997,,,166.8,1.6680000000000001
Angola,robustas,1997,,,78.75,0.7875
Benin,robustas,1997,,,78.75,0.7875
Brazil,robustas,1997,77.8558,0.778558,78.75,0.7875
Burundi,robustas,1997,40.1863,0.401863,78.75,0.7875
Cameroon,robustas,1997,38.9016,0.38901600000000003,78.75,0.7875
Central African Republic,robustas,1997,38.3562,0.383562,78.75,0.7875
Congo,robustas,1997,,,78.75,0.7875
Côte d'Ivoire,robustas,1997,39.2871,0.392871,78.75,0.7875
Democratic Republic of Congo,robustas,1997,45.3592,0.453592,78.75,0.7875
Ecuador,robustas,1997,61.193,0.61193,78.75,0.7875
Gabon,robustas,1997,37.9027,0.379027,78.75,0.7875
Ghana,robustas,1997,,,78.75,0.7875
Guinea,robustas,1997,,,78.75,0.7875
India,robustas,1997,76.3016,0.7630159999999999,78.75,0.7875
Indonesia,robustas,1997,58.434,0.58434,78.75,0.7875
Liberia,robustas,1997,,,78.75,0.7875
Madagascar,robustas,1997,49.4841,0.494841,78.75,0.7875
Nigeria,robustas,1997,,,78.75,0.7875
Papua New Guinea,robustas,1997,75.4338,0.7543380000000001,78.75,0.7875
Philippines,robustas,1997,72.9149,0.729149,78.75,0.7875
Sierra Leone,robustas,1997,,,78.75,0.7875
Sri Lanka,robustas,1997,,,78.75,0.7875
Tanzania,robustas,1997,92.4844,0.9248439999999999,78.75,0.7875
Thailand,robustas,1997,21.85,0.21850000000000003,78.75,0.7875
Togo,robustas,1997,44.8863,0.448863,78.75,0.7875
Trinidad & Tobago,robustas,1997,60.6263,0.606263,78.75,0.7875
Uganda,robustas,1997,41.6871,0.416871,78.75,0.7875
Viet Nam,robustas,1997,56.1426,0.561426,78.75,0.7875
Colombia,colombian_milds,1998,102.0805,1.020805,142.83,1.4283000000000001
Kenya,colombian_milds,1998,179.8972,1.798972,142.83,1.4283000000000001
Tanzania,colombian_milds,1998,90.7025,0.907025,142.83,1.4283000000000001
Bolivia (Plurinational State of),other_milds,1998,131.0938,1.310938,135.23,1.3522999999999998
Burundi,other_milds,1998,52.2187,0.522187,135.23,1.3522999999999998
Cameroon,other_milds,1998,66.8331,0.668331,135.23,1.3522999999999998
Costa Rica,other_milds,1998,92.6592,0.926592,135.23,1.3522999999999998
Cuba,other_milds,1998,188.5711,1.885711,135.23,1.3522999999999998
Democratic Republic of Congo,other_milds,1998,63.1381,0.631381,135.23,1.3522999999999998
Dominican Republic,other_milds,1998,95.2485,0.952485,135.23,1.3522999999999998
Ecuador,other_milds,1998,110.5961,1.105961,135.23,1.3522999999999998
El Salvador,other_milds,1998,85.0455,0.8504550000000001,135.23,1.3522999999999998
Guatemala,other_milds,1998,102.4469,1.024469,135.23,1.3522999999999998
Haiti,other_milds,1998,30.9468,0.309468,135.23,1.3522999999999998
Honduras,other_milds,1998,93.2578,0.932578,135.23,1.3522999999999998
India,other_milds,1998,99.4736,0.9947360000000001,135.23,1.3522999999999998
Jamaica,other_milds,1998,215.4499,2.154499,135.23,1.3522999999999998
Madagascar,other_milds,1998,50.3483,0.503483,135.23,1.3522999999999998
Malawi,other_milds,1998,101.5223,1.015223,135.23,1.3522999999999998
Mexico,other_milds,1998,101.6877,1.016877,135.23,1.3522999999999998
Nicaragua,other_milds,1998,,,135.23,1.3522999999999998
Panama,other_milds,1998,111.7558,1.1175579999999998,135.23,1.3522999999999998
Papua New Guinea,other_milds,1998,104.8459,1.048459,135.23,1.3522999999999998
Peru,other_milds,1998,75.4309,0.7543089999999999,135.23,1.3522999999999998
Rwanda,other_milds,1998,55.6524,0.556524,135.23,1.3522999999999998
Sri Lanka,other_milds,1998,,,135.23,1.3522999999999998
Uganda,other_milds,1998,78.7451,0.7874509999999999,135.23,1.3522999999999998
Venezuela,other_milds,1998,,,135.23,1.3522999999999998
Zambia,other_milds,1998,130.8328,1.308328,135.23,1.3522999999999998
Zimbabwe,other_milds,1998,,,135.23,1.3522999999999998
Angola,brazilian_naturals,1998,,,121.81,1.2181
Brazil,brazilian_naturals,1998,105.2491,1.052491,121.81,1.2181
Ethiopia,brazilian_naturals,1998,91.8639,0.918639,121.81,1.2181
Indonesia,brazilian_naturals,1998,99.4085,0.994085,121.81,1.2181
Philippines,brazilian_naturals,1998,81.8728,0.818728,121.81,1.2181
Thailand,brazilian_naturals,1998,,,121.81,1.2181
Viet Nam,brazilian_naturals,1998,,,121.81,1.2181
Angola,robustas,1998,,,82.67,0.8267
Benin,robustas,1998,,,82.67,0.8267
Brazil,robustas,1998,77.7473,0.777473,82.67,0.8267
Burundi,robustas,1998,35.3567,0.35356699999999996,82.67,0.8267
Cameroon,robustas,1998,36.4619,0.364619,82.67,0.8267
Central African Republic,robustas,1998,37.8613,0.378613,82.67,0.8267
Congo,robustas,1998,,,82.67,0.8267
Côte d'Ivoire,robustas,1998,40.1367,0.401367,82.67,0.8267
Democratic Republic of Congo,robustas,1998,44.276,0.44276000000000004,82.67,0.8267
Ecuador,robustas,1998,66.6301,0.666301,82.67,0.8267
Gabon,robustas,1998,50.2608,0.502608,82.67,0.8267
Ghana,robustas,1998,,,82.67,0.8267
Guinea,robustas,1998,,,82.67,0.8267
India,robustas,1998,75.6198,0.7561979999999999,82.67,0.8267
Indonesia,robustas,1998,59.3709,0.593709,82.67,0.8267
Liberia,robustas,1998,,,82.67,0.8267
Madagascar,robustas,1998,48.2505,0.482505,82.67,0.8267
Nigeria,robustas,1998,,,82.67,0.8267
Papua New Guinea,robustas,1998,59.1507,0.591507,82.67,0.8267
Philippines,robustas,1998,76.6635,0.766635,82.67,0.8267
Sierra Leone,robustas,1998,,,82.67,0.8267
Sri Lanka,robustas,1998,,,82.67,0.8267
Tanzania,robustas,1998,28.1884,0.281884,82.67,0.8267
Thailand,robustas,1998,27.3262,0.273262,82.67,0.8267
Togo,robustas,1998,49.9303,0.49930300000000005,82.67,0.8267
Trinidad & Tobago,robustas,1998,60.2943,0.602943,82.67,0.8267
Uganda,robustas,1998,40.0205,0.400205,82.67,0.8267
Viet Nam,robustas,1998,65.8694,0.658694,82.67,0.8267
Colombia,colombian_milds,1999,86.3828,0.863828,116.45,1.1645
Kenya,colombian_milds,1999,105.1914,1.051914,116.45,1.1645
Tanzania,colombian_milds,1999,65.8769,0.658769,116.45,1.1645
Bolivia (Plurinational State of),other_milds,1999,98.7076,0.987076,103.9,1.0390000000000001
Burundi,other_milds,1999,46.5697,0.46569699999999997,103.9,1.0390000000000001
Cameroon,other_milds,1999,88.411,0.8841100000000001,103.9,1.0390000000000001
Costa Rica,other_milds,1999,79.5496,0.795496,103.9,1.0390000000000001
Cuba,other_milds,1999,188.5711,1.885711,103.9,1.0390000000000001
Democratic Republic of Congo,other_milds,1999,,,103.9,1.0390000000000001
Dominican Republic,other_milds,1999,74.1837,0.741837,103.9,1.0390000000000001
Ecuador,other_milds,1999,78.046,0.78046,103.9,1.0390000000000001
El Salvador,other_milds,1999,56.9223,0.569223,103.9,1.0390000000000001
Guatemala,other_milds,1999,79.2374,0.7923739999999999,103.9,1.0390000000000001
Haiti,other_milds,1999,22.895,0.22895,103.9,1.0390000000000001
Honduras,other_milds,1999,61.4807,0.614807,103.9,1.0390000000000001
India,other_milds,1999,67.4377,0.6743770000000001,103.9,1.0390000000000001
Jamaica,other_milds,1999,177.2662,1.772662,103.9,1.0390000000000001
Madagascar,other_milds,1999,43.491,0.43491,103.9,1.0390000000000001
Malawi,other_milds,1999,77.641,0.77641,103.9,1.0390000000000001
Mexico,other_milds,1999,80.9028,0.809028,103.9,1.0390000000000001
Nicaragua,other_milds,1999,,,103.9,1.0390000000000001
Panama,other_milds,1999,,,103.9,1.0390000000000001
Papua New Guinea,other_milds,1999,60.8221,0.608221,103.9,1.0390000000000001
Peru,other_milds,1999,59.7327,0.597327,103.9,1.0390000000000001
Rwanda,other_milds,1999,45.3282,0.453282,103.9,1.0390000000000001
Sri Lanka,other_milds,1999,,,103.9,1.0390000000000001
Uganda,other_milds,1999,46.5634,0.465634,103.9,1.0390000000000001
Venezuela,other_milds,1999,,,103.9,1.0390000000000001
Zambia,other_milds,1999,119.6968,1.196968,103.9,1.0390000000000001
Zimbabwe,other_milds,1999,,,103.9,1.0390000000000001
Angola,brazilian_naturals,1999,,,88.84,0.8884000000000001
Brazil,brazilian_naturals,1999,74.0666,0.7406659999999999,88.84,0.8884000000000001
Ethiopia,brazilian_naturals,1999,65.6448,0.656448,88.84,0.8884000000000001
Indonesia,brazilian_naturals,1999,,,88.84,0.8884000000000001
Philippines,brazilian_naturals,1999,64.8877,0.6488769999999999,88.84,0.8884000000000001
Thailand,brazilian_naturals,1999,,,88.84,0.8884000000000001
Viet Nam,brazilian_naturals,1999,,,88.84,0.8884000000000001
Angola,robustas,1999,,,67.53,0.6753
Benin,robustas,1999,,,67.53,0.6753
Brazil,robustas,1999,56.9266,0.569266,67.53,0.6753
Burundi,robustas,1999,,,67.53,0.6753
Cameroon,robustas,1999,31.3028,0.31302800000000003,67.53,0.6753
Central African Republic,robustas,1999,29.7146,0.297146,67.53,0.6753
Congo,robustas,1999,,,67.53,0.6753
Côte d'Ivoire,robustas,1999,38.8128,0.38812800000000003,67.53,0.6753
Democratic Republic of Congo,robustas,1999,88.1768,0.881768,67.53,0.6753
Ecuador,robustas,1999,47.4832,0.474832,67.53,0.6753
Gabon,robustas,1999,59.0145,0.590145,67.53,0.6753
Ghana,robustas,1999,,,67.53,0.6753
Guinea,robustas,1999,,,67.53,0.6753
India,robustas,1999,57.6076,0.576076,67.53,0.6753
Indonesia,robustas,1999,46.5479,0.465479,67.53,0.6753
Liberia,robustas,1999,,,67.53,0.6753
Madagascar,robustas,1999,38.0546,0.380546,67.53,0.6753
Nigeria,robustas,1999,,,67.53,0.6753
Papua New Guinea,robustas,1999,37.6982,0.376982,67.53,0.6753
Philippines,robustas,1999,60.1365,0.6013649999999999,67.53,0.6753
Sierra Leone,robustas,1999,,,67.53,0.6753
Sri Lanka,robustas,1999,,,67.53,0.6753
Tanzania,robustas,1999,23.5151,0.235151,67.53,0.6753
Thailand,robustas,1999,31.3084,0.313084,67.53,0.6753
Togo,robustas,1999,43.2215,0.432215,67.53,0.6753
Trinidad & Tobago,robustas,1999,79.2287,0.7922870000000001,67.53,0.6753
Uganda,robustas,1999,31.5157,0.31515699999999996,67.53,0.6753
Viet Nam,robustas,1999,50.6962,0.506962,67.53,0.6753
Colombia,colombian_milds,2000,74.9587,0.7495869999999999,102.6,1.026
Kenya,colombian_milds,2000,72.9797,0.7297969999999999,102.6,1.026
Tanzania,colombian_milds,2000,54.3175,0.5431750000000001,102.6,1.026
Bolivia (Plurinational State of),other_milds,2000,78.0529,0.7805289999999999,87.07,0.8706999999999999
Burundi,other_milds,2000,37.3535,0.37353499999999995,87.07,0.8706999999999999
Cameroon,other_milds,2000,33.221,0.33220999999999995,87.07,0.8706999999999999
Costa Rica,other_milds,2000,69.2837,0.6928369999999999,87.07,0.8706999999999999
Cuba,other_milds,2000,188.5711,1.885711,87.07,0.8706999999999999
Democratic Republic of Congo,other_milds,2000,,,87.07,0.8706999999999999
Dominican Republic,other_milds,2000,68.0127,0.6801269999999999,87.07,0.8706999999999999
Ecuador,other_milds,2000,65.9705,0.659705,87.07,0.8706999999999999
El Salvador,other_milds,2000,44.5482,0.445482,87.07,0.8706999999999999
Guatemala,other_milds,2000,70.3747,0.703747,87.07,0.8706999999999999
Haiti,other_milds,2000,22.4856,0.22485600000000003,87.07,0.8706999999999999
Honduras,other_milds,2000,54.287,0.54287,87.07,0.8706999999999999
India,other_milds,2000,63.7456,0.637456,87.07,0.8706999999999999
Jamaica,other_milds,2000,208.4371,2.084371,87.07,0.8706999999999999
Madagascar,other_milds,2000,155.8285,1.558285,87.07,0.8706999999999999
Malawi,other_milds,2000,57.5992,0.5759920000000001,87.07,0.8706999999999999
Mexico,other_milds,2000,64.0786,0.640786,87.07,0.8706999999999999
Nicaragua,other_milds,2000,,,87.07,0.8706999999999999
Panama,other_milds,2000,,,87.07,0.8706999999999999
Papua New Guinea,other_milds,2000,49.2802,0.492802,87.07,0.8706999999999999
Peru,other_milds,2000,53.8586,0.538586,87.07,0.8706999999999999
Rwanda,other_milds,2000,34.0754,0.340754,87.07,0.8706999999999999
Sri Lanka,other_milds,2000,,,87.07,0.8706999999999999
Uganda,other_milds,2000,40.9981,0.409981,87.07,0.8706999999999999
Venezuela,other_milds,2000,,,87.07,0.8706999999999999
Zambia,other_milds,2000,91.8562,0.918562,87.07,0.8706999999999999
Zimbabwe,other_milds,2000,,,87.07,0.8706999999999999
Angola,brazilian_naturals,2000,,,79.86,0.7986
Brazil,brazilian_naturals,2000,65.9769,0.659769,79.86,0.7986
Ethiopia,brazilian_naturals,2000,56.421,0.56421,79.86,0.7986
Indonesia,brazilian_naturals,2000,68.4091,0.684091,79.86,0.7986
Philippines,brazilian_naturals,2000,37.044,0.37044,79.86,0.7986
Thailand,brazilian_naturals,2000,,,79.86,0.7986
Viet Nam,brazilian_naturals,2000,,,79.86,0.7986
Angola,robustas,2000,51.7415,0.5174150000000001,41.41,0.41409999999999997
Benin,robustas,2000,,,41.41,0.41409999999999997
Brazil,robustas,2000,41.5274,0.415274,41.41,0.41409999999999997
Burundi,robustas,2000,,,41.41,0.41409999999999997
Cameroon,robustas,2000,30.4387,0.304387,41.41,0.41409999999999997
Central African Republic,robustas,2000,18.2801,0.18280100000000002,41.41,0.41409999999999997
Congo,robustas,2000,,,41.41,0.41409999999999997
Côte d'Ivoire,robustas,2000,23.8537,0.238537,41.41,0.41409999999999997
Democratic Republic of Congo,robustas,2000,45.042,0.45042000000000004,41.41,0.41409999999999997
Ecuador,robustas,2000,32.696,0.32696,41.41,0.41409999999999997
Gabon,robustas,2000,51.1065,0.511065,41.41,0.41409999999999997
Ghana,robustas,2000,,,41.41,0.41409999999999997
Guinea,robustas,2000,,,41.41,0.41409999999999997
India,robustas,2000,35.8731,0.358731,41.41,0.41409999999999997
Indonesia,robustas,2000,22.4016,0.224016,41.41,0.41409999999999997
Liberia,robustas,2000,,,41.41,0.41409999999999997
Madagascar,robustas,2000,109.0038,1.090038,41.41,0.41409999999999997
Nigeria,robustas,2000,,,41.41,0.41409999999999997
Papua New Guinea,robustas,2000,21.8897,0.218897,41.41,0.41409999999999997
Philippines,robustas,2000,34.1959,0.341959,41.41,0.41409999999999997
Sierra Leone,robustas,2000,,,41.41,0.41409999999999997
Sri Lanka,robustas,2000,,,41.41,0.41409999999999997
Tanzania,robustas,2000,15.2928,0.152928,41.41,0.41409999999999997
Thailand,robustas,2000,12.3524,0.123524,41.41,0.41409999999999997
Togo,robustas,2000,22.9164,0.229164,41.41,0.41409999999999997
Trinidad & Tobago,robustas,2000,,,41.41,0.41409999999999997
Uganda,robustas,2000,19.9233,0.19923300000000002,41.41,0.41409999999999997
Viet Nam,robustas,2000,26.5528,0.265528,41.41,0.41409999999999997
Colombia,colombian_milds,2001,57.9505,0.5795049999999999,72.05,0.7204999999999999
Kenya,colombian_milds,2001,69.403,0.69403,72.05,0.7204999999999999
Tanzania,colombian_milds,2001,34.8622,0.348622,72.05,0.7204999999999999
Bolivia (Plurinational State of),other_milds,2001,,,62.28,0.6228
Burundi,other_milds,2001,32.1917,0.32191699999999995,62.28,0.6228
Cameroon,other_milds,2001,19.0898,0.190898,62.28,0.6228
Costa Rica,other_milds,2001,46.6929,0.46692900000000004,62.28,0.6228
Cuba,other_milds,2001,188.5711,1.885711,62.28,0.6228
Democratic Republic of Congo,other_milds,2001,,,62.28,0.6228
Dominican Republic,other_milds,2001,42.0392,0.420392,62.28,0.6228
Ecuador,other_milds,2001,27.2816,0.272816,62.28,0.6228
El Salvador,other_milds,2001,17.6285,0.176285,62.28,0.6228
Guatemala,other_milds,2001,45.3452,0.45345199999999997,62.28,0.6228
Haiti,other_milds,2001,,,62.28,0.6228
Honduras,other_milds,2001,34.3176,0.343176,62.28,0.6228
India,other_milds,2001,43.8182,0.43818199999999996,62.28,0.6228
Jamaica,other_milds,2001,169.5941,1.695941,62.28,0.6228
Madagascar,other_milds,2001,64.5937,0.645937,62.28,0.6228
Malawi,other_milds,2001,46.4248,0.464248,62.28,0.6228
Mexico,other_milds,2001,53.9753,0.5397529999999999,62.28,0.6228
Nicaragua,other_milds,2001,29.6521,0.29652100000000003,62.28,0.6228
Panama,other_milds,2001,,,62.28,0.6228
Papua New Guinea,other_milds,2001,32.9735,0.329735,62.28,0.6228
Peru,other_milds,2001,34.7709,0.347709,62.28,0.6228
Rwanda,other_milds,2001,23.2564,0.232564,62.28,0.6228
Sri Lanka,other_milds,2001,,,62.28,0.6228
Uganda,other_milds,2001,27.5052,0.27505199999999996,62.28,0.6228
Venezuela,other_milds,2001,,,62.28,0.6228
Zambia,other_milds,2001,65.7341,0.657341,62.28,0.6228
Zimbabwe,other_milds,2001,,,62.28,0.6228
Angola,brazilian_naturals,2001,,,50.7,0.507
Brazil,brazilian_naturals,2001,37.0458,0.370458,50.7,0.507
Ethiopia,brazilian_naturals,2001,43.7795,0.437795,50.7,0.507
Indonesia,brazilian_naturals,2001,53.6054,0.536054,50.7,0.507
Philippines,brazilian_naturals,2001,49.3555,0.49355499999999997,50.7,0.507
Thailand,brazilian_naturals,2001,,,50.7,0.507
Viet Nam,brazilian_naturals,2001,,,50.7,0.507
Angola,robustas,2001,18.6135,0.186135,27.54,0.2754
Benin,robustas,2001,,,27.54,0.2754
Brazil,robustas,2001,19.3547,0.19354700000000002,27.54,0.2754
Burundi,robustas,2001,,,27.54,0.2754
Cameroon,robustas,2001,21.1299,0.211299,27.54,0.2754
Central African Republic,robustas,2001,13.2225,0.132225,27.54,0.2754
Congo,robustas,2001,,,27.54,0.2754
Côte d'Ivoire,robustas,2001,,,27.54,0.2754
Democratic Republic of Congo,robustas,2001,7.9507,0.07950700000000001,27.54,0.2754
Ecuador,robustas,2001,11.2578,0.112578,27.54,0.2754
Gabon,robustas,2001,47.9271,0.479271,27.54,0.2754
Ghana,robustas,2001,,,27.54,0.2754
Guinea,robustas,2001,,,27.54,0.2754
India,robustas,2001,23.4397,0.234397,27.54,0.2754
Indonesia,robustas,2001,13.5715,0.135715,27.54,0.2754
Liberia,robustas,2001,,,27.54,0.2754
Madagascar,robustas,2001,51.6628,0.516628,27.54,0.2754
Nigeria,robustas,2001,,,27.54,0.2754
Papua New Guinea,robustas,2001,12.0047,0.120047,27.54,0.2754
Philippines,robustas,2001,23.6346,0.236346,27.54,0.2754
Sierra Leone,robustas,2001,,,27.54,0.2754
Sri Lanka,robustas,2001,,,27.54,0.2754
Tanzania,robustas,2001,5.2086,0.05208599999999999,27.54,0.2754
Thailand,robustas,2001,12.747,0.12747,27.54,0.2754
Togo,robustas,2001,15.3167,0.153167,27.54,0.2754
Trinidad & Tobago,robustas,2001,,,27.54,0.2754
Uganda,robustas,2001,10.5687,0.105687,27.54,0.2754
Viet Nam,robustas,2001,15.1186,0.15118600000000001,27.54,0.2754
Colombia,colombian_milds,2002,52.5669,0.5256689999999999,64.9,0.649
Kenya,colombian_milds,2002,67.6698,0.6766979999999999,64.9,0.649
Tanzania,colombian_milds,2002,25.9279,0.25927900000000004,64.9,0.649
Bolivia (Plurinational State of),other_milds,2002,,,61.52,0.6152000000000001
Burundi,other_milds,2002,29.17,0.2917,61.52,0.6152000000000001
Cameroon,other_milds,2002,24.5554,0.245554,61.52,0.6152000000000001
Costa Rica,other_milds,2002,46.7441,0.46744100000000005,61.52,0.6152000000000001
Cuba,other_milds,2002,188.5711,1.885711,61.52,0.6152000000000001
Democratic Republic of Congo,other_milds,2002,,,61.52,0.6152000000000001
Dominican Republic,other_milds,2002,50.829,0.50829,61.52,0.6152000000000001
Ecuador,other_milds,2002,27.3637,0.273637,61.52,0.6152000000000001
El Salvador,other_milds,2002,21.8368,0.218368,61.52,0.6152000000000001
Guatemala,other_milds,2002,49.6116,0.496116,61.52,0.6152000000000001
Haiti,other_milds,2002,,,61.52,0.6152000000000001
Honduras,other_milds,2002,37.056,0.37056,61.52,0.6152000000000001
India,other_milds,2002,39.6095,0.396095,61.52,0.6152000000000001
Jamaica,other_milds,2002,237.5996,2.375996,61.52,0.6152000000000001
Madagascar,other_milds,2002,72.5041,0.7250409999999999,61.52,0.6152000000000001
Malawi,other_milds,2002,39.7883,0.397883,61.52,0.6152000000000001
Mexico,other_milds,2002,45.0775,0.450775,61.52,0.6152000000000001
Nicaragua,other_milds,2002,30.1493,0.301493,61.52,0.6152000000000001
Panama,other_milds,2002,,,61.52,0.6152000000000001
Papua New Guinea,other_milds,2002,31.6628,0.316628,61.52,0.6152000000000001
Peru,other_milds,2002,29.5158,0.295158,61.52,0.6152000000000001
Rwanda,other_milds,2002,17.8762,0.178762,61.52,0.6152000000000001
Sri Lanka,other_milds,2002,,,61.52,0.6152000000000001
Uganda,other_milds,2002,27.5174,0.275174,61.52,0.6152000000000001
Venezuela,other_milds,2002,,,61.52,0.6152000000000001
Zambia,other_milds,2002,60.0056,0.600056,61.52,0.6152000000000001
Zimbabwe,other_milds,2002,,,61.52,0.6152000000000001
Angola,brazilian_naturals,2002,,,45.23,0.4523
Brazil,brazilian_naturals,2002,30.9089,0.309089,45.23,0.4523
Ethiopia,brazilian_naturals,2002,26.8781,0.268781,45.23,0.4523
Indonesia,brazilian_naturals,2002,59.6569,0.596569,45.23,0.4523
Philippines,brazilian_naturals,2002,21.738,0.21738,45.23,0.4523
Thailand,brazilian_naturals,2002,,,45.23,0.4523
Viet Nam,brazilian_naturals,2002,,,45.23,0.4523
Angola,robustas,2002,10.7112,0.107112,30.01,0.30010000000000003
Benin,robustas,2002,,,30.01,0.30010000000000003
Brazil,robustas,2002,19.9937,0.199937,30.01,0.30010000000000003
Burundi,robustas,2002,,,30.01,0.30010000000000003
Cameroon,robustas,2002,16.0534,0.160534,30.01,0.30010000000000003
Central African Republic,robustas,2002,11.942,0.11942,30.01,0.30010000000000003
Congo,robustas,2002,,,30.01,0.30010000000000003
Côte d'Ivoire,robustas,2002,8.9585,0.08958500000000001,30.01,0.30010000000000003
Democratic Republic of Congo,robustas,2002,2.9573,0.029573000000000002,30.01,0.30010000000000003
Ecuador,robustas,2002,11.9973,0.119973,30.01,0.30010000000000003
Gabon,robustas,2002,44.5843,0.445843,30.01,0.30010000000000003
Ghana,robustas,2002,,,30.01,0.30010000000000003
Guinea,robustas,2002,,,30.01,0.30010000000000003
India,robustas,2002,22.0776,0.220776,30.01,0.30010000000000003
Indonesia,robustas,2002,14.6522,0.146522,30.01,0.30010000000000003
Liberia,robustas,2002,,,30.01,0.30010000000000003
Madagascar,robustas,2002,55.6953,0.556953,30.01,0.30010000000000003
Nigeria,robustas,2002,,,30.01,0.30010000000000003
