country,harvest_group,crop_year,crop_year_beg,crop_year_end,openstock_1k_bags,openstock_kg,openstock_lb,production_1k_bags,production_kg,production_lb,consumption_1k_bags,consumption_kg,consumption_lb,exports_1k_bags,exports_kg,exports_lb,closestock_1k_bags,closestock_kg,closestock_lb,imports_1k_bags,imports_kg,imports_lb,stock_adj_1k_bags,stock_adj_kg,stock_adj_lb,population_beg,population_mid,population_end
Thailand,October,2009/10,2009,2010,2.0,120000.0,264554.714622,794.7965,47687790.0,105133580.6200322,700.0,42000000.0,92594150.1177,288.7965,17327790.0,38201237.82066621,0.0,0.0,0.0,192.0,11520000.0,25397252.6,8.0,480000.0,1058218.858488,67574966.0,67813654.0,68052341.0
Thailand,October,2010/11,2010,2011,8.0,480000.0,1058218.858488,828.1734,49690404.0,109548588.74726573,775.0,46500000.0,102514951.916025,328.1734,19690404.0,43409910.091765724,0.0,0.0,0.0,267.0,16020000.0,35318054.4,8.0,480000.0,1058218.858488,68052341.0,68270489.0,68488638.0
Thailand,October,2011/12,2011,2012,8.0,480000.0,1058218.858488,831.2755,49876530.0,109958926.33738019,1100.0,66000000.0,145505093.0421,329.2755,19756530.0,43555692.96725818,0.0,0.0,0.0,590.0,35400000.0,78043640.81,10.0,600000.0,1322773.57311,68488638.0,68712846.0,68937054.0
Thailand,October,2012/13,2012,2013,10.0,600000.0,1322773.57311,608.0946,36485676.0,80437146.68308961,1130.0,67800000.0,149473413.76143,113.0946,6785676.0,14959854.81414462,0.0,0.0,0.0,625.0,37500000.0,82673348.32,5.0,300000.0,661386.786555,68937054.0,69157023.0,69376992.0
Thailand,October,2013/14,2013,2014,5.0,300000.0,661386.786555,638.0038,38280227.99999999,84393456.61837576,1200.0,72000000.0,158732828.7732,26.3368,1580208.0,3483762.304028345,0.0,0.0,0.0,583.33,34999980.0,77161747.67,16.667,1000020.0,2204666.714302437,69376992.0,69578602.0,69780213.0
Thailand,October,2014/15,2014,2015,16.667,1000020.0,2204666.714302437,844.8871,50693226.0,111759432.8141546,1250.0,75000000.0,165346696.63875,383.5541,23013246.0,50735522.733799025,0.0,0.0,0.0,772.0,46320000.0,102118119.84,8.0,480000.0,1058218.858488,69780213.0,69960943.0,70141673.0
Thailand,October,2015/16,2015,2016,8.0,480000.0,1058218.858488,761.9808,45718848.0,100792806.54572164,1300.0,78000000.0,171960564.5043,300.9808,18058848.0,39812944.82535063,0.0,0.0,0.0,831.0,49860000.0,109922483.93,8.0,480000.0,1058218.858488,70141673.0,70294397.0,70447121.0
Thailand,October,2016/17,2016,2017,8.0,480000.0,1058218.858488,537.5435,32252610.0,71104833.61970553,1350.0,81000000.0,178574432.36985,137.5435,8252610.0,18193890.69530553,0.0,0.0,0.0,942.0,56520000.0,124605270.59,8.0,480000.0,1058218.858488,70447121.0,70607037.0,70766953.0
Thailand,October,2017/18,2017,2018,8.0,480000.0,1058218.858488,638.2325,38293950.0,84423708.4499928,1375.0,82500000.0,181881366.302625,236.2325,14173950.0,31248210.81097081,0.0,0.0,0.0,965.0,57900000.0,127647649.81,10.0,600000.0,1322773.57311,70766953.0,70898202.0,71029452.0
Thailand,October,2018/19,2018,2019,10.0,600000.0,1322773.57311,482.0069,28920413.999999996,63758598.93766744,1400.0,84000000.0,185188300.2354,180.0069,10800414.0,23810837.029745445,0.0,0.0,0.0,1088.0,65280000.0,143917764.75,12.0,720000.0,1587328.287732,71029452.0,71127802.0,71226152.0
Thailand,October,2019/20,2019,2020,12.0,720000.0,1587328.287732,516.5783,30994698.0,68331612.36820894,1400.0,84000000.0,185188300.2354,208.5783,12514698.000000002,27590186.316420957,0.0,0.0,0.0,1080.0,64800000.0,142859545.9,,,,71226152.0,71307763.0,71389374.0
Timor-Leste,April,1990/91,1990,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749006.0,758106.0,767206.0
Timor-Leste,April,1991/92,1991,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,767206.0,772656.0,778105.0
Timor-Leste,April,1992/93,1992,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778105.0,783705.0,789305.0
Timor-Leste,April,1993/94,1993,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789305.0,795180.0,801054.0
Timor-Leste,April,1994/95,1994,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801054.0,807114.0,813175.0
Timor-Leste,April,1995/96,1995,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813175.0,819226.0,825276.0
Timor-Leste,April,1996/97,1996,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825276.0,831269.0,837262.0
Timor-Leste,April,1997/98,1997,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,837262.0,843341.0,849420.0
Timor-Leste,April,1998/99,1998,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849420.0,855410.0,861399.0
Timor-Leste,April,1999/00,1999,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861399.0,866649.0,871899.0
Timor-Leste,April,2000/01,2000,2001,0.0,0.0,0.0,7.1279,427674.00000000006,942859.775177077,0.0,0.0,0.0,7.1279,427674.00000000006,942859.775177077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,871899.0,878360.0,884820.0
Timor-Leste,April,2001/02,2001,2002,0.0,0.0,0.0,32.8539,1971234.0,4345827.069359863,0.0,0.0,0.0,32.8539,1971234.0,4345827.069359863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884820.0,893001.0,901182.0
Timor-Leste,April,2002/03,2002,2003,0.0,0.0,0.0,36.8093,2208558.0,4869036.928467792,0.0,0.0,0.0,36.8093,2208558.0,4869036.928467792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,901182.0,909638.0,918095.0
Timor-Leste,April,2003/04,2003,2004,0.0,0.0,0.0,41.8233,2509398.0,5532275.598025146,0.0,0.0,0.0,41.8233,2509398.0,5532275.598025146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,918095.0,926722.0,935348.0
Timor-Leste,April,2004/05,2004,2005,0.0,0.0,0.0,16.5932,995592.0,2194904.6453328854,0.0,0.0,0.0,16.5932,995592.0,2194904.6453328854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,935348.0,945988.0,956629.0
Timor-Leste,April,2005/06,2005,2006,0.0,0.0,0.0,23.5228,1411368.0,3111533.820555191,0.0,0.0,0.0,23.5228,1411368.0,3111533.820555191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,956629.0,969314.0,981998.0
Timor-Leste,April,2006/07,2006,2007,0.0,0.0,0.0,46.2077,2772462.0000000005,6112232.443419496,0.0,0.0,0.0,46.2077,2772462.0000000005,6112232.443419496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981998.0,994564.0,1007131.0
Timor-Leste,April,2007/08,2007,2008,0.0,0.0,0.0,36.3032,2178192.0,4802091.357932695,0.0,0.0,0.0,36.3032,2178192.0,4802091.357932695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1007131.0,1019362.0,1031593.0000000001
Timor-Leste,April,2008/09,2008,2009,0.0,0.0,0.0,47.6918,2861508.0,6308545.26940475,0.0,0.0,0.0,47.6918,2861508.0,6308545.26940475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031593.0000000001,1043076.0,1054560.0
Timor-Leste,April,2009/10,2009,2010,0.0,0.0,0.0,46.9126,2814756.0,6205474.752588019,0.0,0.0,0.0,46.9126,2814756.0,6205474.752588019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1054560.0,1065540.0,1076520.0
Timor-Leste,April,2010/11,2010,2011,0.0,0.0,0.0,60.1017,3606102.0000000005,7950094.04589853,0.49,29400.0,64815.90508239,59.6117,3576702.0,7885278.140816139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1076520.0,1088486.0,1100453.0
Timor-Leste,April,2011/12,2011,2012,0.0,0.0,0.0,47.3531,2841186.0,6263742.928483514,0.49,29400.0,64815.90508239,46.8631,2811786.0000000005,6198927.023401125,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100453.0,1112976.0,1125499.0
Timor-Leste,April,2012/13,2012,2013,0.0,0.0,0.0,60.7483,3644898.0,8035624.585135821,0.49,29400.0,64815.90508239,60.2583,3615497.9999999995,7970808.680053431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125499.0,1137676.0,1149852.0
Timor-Leste,April,2013/14,2013,2014,0.0,0.0,0.0,80.2182,4813092.0,10611051.50424526,0.49,29400.0,64815.90508239,79.7282,4783692.0,10546235.599162871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1149852.0,1161555.0,1173258.0
Timor-Leste,April,2014/15,2014,2015,0.0,0.0,0.0,110.9242,6655452.0,14672760.037836825,0.49,29400.0,64815.90508239,110.4342,6626052.0,14607944.132754436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1173258.0,1184830.0,1196402.0
Timor-Leste,April,2015/16,2015,2016,0.0,0.0,0.0,59.1588,3549528.0,7825369.725689987,0.49,29400.0,64815.90508239,58.6688,3520127.9999999995,7760553.820607596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1196402.0,1205813.0,1215224.0
Timor-Leste,April,2016/17,2016,2017,0.0,0.0,0.0,82.0206,4921236.0,10849468.213062607,0.49,29400.0,64815.90508239,81.5306,4891836.0,10784652.307980217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215224.0,1224562.0,1233900.0
Timor-Leste,April,2017/18,2017,2018,0.0,0.0,0.0,64.8923,3893538.0,8583781.953832606,0.49,29400.0,64815.90508239,64.4023,3864137.9999999995,8518966.048750214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1233900.0,1243235.0,1252570.0
Timor-Leste,April,2018/19,2018,2019,0.0,0.0,0.0,139.0966,8345796.0,18399330.658945244,0.49,29400.0,64815.90508239,138.6066,8316395.999999998,18334514.75386285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1252570.0,1261845.0,1271121.0
Timor-Leste,April,2019/20,2019,2020,0.0,0.0,0.0,103.0527,6183162.0,13631538.81976329,0.49,29400.0,64815.90508239,102.5627,6153762.000000001,13566722.914680902,0.0,-0.0,-0.0,0.0,0.0,0.0,,,,1271121.0,1280438.0,1289754.0
Togo,October,1990/91,1990,1991,59.0,3540000.0,7804364.081349,161.308,9678480.0,21337395.953122787,1.0,60000.0,132277.357311,180.808,10848480.0,23916804.420687288,38.5,2310000.0,5092678.26,0.0,0.0,0.0,0.0,0.0,-0.00352649949491024,3819252.0,3875947.0,3932642.0
Togo,October,1991/92,1991,1992,38.5,2310000.0,5092678.2564735,432.652,25959120.0,57230063.19531877,1.0,60000.0,132277.357311,316.152,18969120.0,41819751.06858727,154.0,9240000.0,20370713.03,0.0,0.0,0.0,0.0,0.0,-0.004106000065803528,3932642.0,3990215.0,4047789.0
Togo,October,1992/93,1992,1993,154.0,9240000.0,20370713.025894,85.648,5138880.0,11329291.098972527,1.0,60000.0,132277.357311,213.648,12818880.0,28260792.83478053,25.0,1500000.0,3306933.93,0.0,0.0,0.0,0.0,0.0,0.0027749999426305294,4047789.0,4106219.0,4164649.0000000005
Togo,October,1993/94,1993,1994,25.0,1500000.0,3306933.932775,194.939,11696340.0,25786015.75684903,1.0,60000.0,132277.357311,193.939,11636340.0,25653738.39953803,25.0,1500000.0,3306933.93,0.0,0.0,0.0,0.0,0.0,0.0027749999426305294,4164649.0000000005,4078392.0,3992135.0
Togo,October,1994/95,1994,1995,25.0,1500000.0,3306933.932775,176.296,10577760.0,23319968.984500058,1.0,60000.0,132277.357311,199.113,11946780.0,26338141.446265142,1.18,70980.0,156484.11,0.0,0.0,0.0,0.0030000000000001137,0.0,0.0036989130021538585,3992135.0,4092612.0,4193089.0
Togo,October,1995/96,1995,1996,1.183,70980.0,156484.113698913,84.401,5064060.0,11164341.234405711,1.0,60000.0,132277.357311,84.051,5043060.0,11118044.159346862,0.53,31980.0,70503.83,0.0,0.0,0.0,0.0030000000000000027,0.0,0.0014467629953287542,4193089.0,4279566.0,4366043.0
Togo,October,1996/97,1996,1997,0.533,31980.0,70503.831446763,290.586,17435160.0,38437948.15157425,1.0,60000.0,132277.357311,290.119,17407140.0,38376174.62571001,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,4366043.0,4445884.0,4525724.0
Togo,October,1997/98,1997,1998,0.0,0.0,0.0,221.078,13264680.0,29243613.599601258,1.0,60000.0,132277.357311,177.526,10651560.0,23482670.133992586,42.55,2553120.0,5628666.11,0.0,0.0,0.0,0.0020000000000024443,0.0,-0.0017023282125592232,4525724.0,4592550.0,4659375.0
Togo,October,1998/99,1998,1999,42.552,2553120.0,5628666.108297672,321.486,19289160.0,42525318.492484145,2.0,120000.0,264554.714622,310.176,18610560.0,41029261.581296735,51.86,3111720.0,6860168.3,0.0,0.0,0.0,0.0020000000000024443,0.0,0.004863082431256771,4659375.0,4728297.0,4797219.0
Togo,October,1999/00,1999,2000,51.862,3111720.0,6860168.304863082,262.808,15768480.0,34763547.72018929,2.0,120000.0,264554.714622,279.091,16745460.0,36917419.929284304,33.58,2014740.0,4441741.38,0.0,0.0,0.0,-0.0009999999999976694,0.0,0.0011460687965154648,4797219.0,4867942.0,4938664.0
Togo,October,2000/01,2000,2001,33.579,2014740.0,4441741.381146069,197.401,11844060.0,26111682.610548712,2.0,120000.0,264554.714622,194.814,11688840.0,25769481.087185156,34.17,2049960.0,4519388.19,0.0,0.0,0.0,-0.0040000000000048885,0.0,-0.00011237431317567825,4938664.0,5008036.0,5077407.0
Togo,October,2001/02,2001,2002,34.166,2049960.0,4519388.189887626,112.018,6721080.0,14817445.011263598,2.0,120000.0,264554.714622,113.584,6815040.0,15024591.352812624,30.6,1836000.0,4047687.13,0.0,0.0,0.0,0.0,0.0,0.003716600127518177,5077407.0,5145426.0,5213446.0
Togo,October,2002/03,2002,2003,30.6,1836000.0,4047687.1337166,68.205,4092300.0,9021977.155396756,2.0,120000.0,264554.714622,77.705,4662300.0,10278612.049851255,19.1,1146000.0,2526497.52,0.0,0.0,0.0,0.0,0.0,0.004640100058168173,5213446.0,5281538.0,5349629.0
Togo,October,2003/04,2003,2004,19.1,1146000.0,2526497.5246401,143.792,8627520.0,19020425.762463313,2.0,120000.0,264554.714622,151.509,9090540.0,20041210.1288323,9.38,562980.0,1241158.44,0.0,0.0,0.0,0.0029999999999983373,0.0,0.0036491130013018847,5349629.0,5421000.0,5492372.0
Togo,October,2004/05,2004,2005,9.383,562980.0,1241158.443649113,165.522,9931320.0,21894812.73683134,2.0,120000.0,264554.714622,149.588,8975280.0,19787105.32543787,23.32,1399020.0,3084311.14,0.0,0.0,0.0,-0.0030000000000001137,0.0,0.000420586671680212,5492372.0,5565218.0,5638065.0
Togo,October,2005/06,2005,2006,23.317,1399020.0,3084311.140420587,140.0759,8404554.0,18528869.874959905,2.0,120000.0,264554.714622,126.3929,7583574.0,16718918.794873493,35.0,2100000.0,4629707.51,0.0,0.0,0.0,0.0,0.0,-0.004114999435842037,5638065.0,5711598.0,5785130.0
Togo,October,2006/07,2006,2007,35.0,2100000.0,4629707.505885,133.95,8037000.0,17718552.01180845,2.0,120000.0,264554.714622,146.95,8817000.0,19438157.65685145,20.0,1200000.0,2645547.15,0.0,0.0,0.0,0.0,0.0,-0.0037799999117851257,5785130.0,5874240.0,5963351.0
Togo,October,2007/08,2007,2008,20.0,1200000.0,2645547.14622,125.131,7507860.0,16551997.99768274,2.0,120000.0,264554.714622,134.131,8047860.0,17742494.213481743,9.0,540000.0,1190496.22,0.0,0.0,0.0,0.0,0.0,-0.004200999857857823,5963351.0,6047536.0,6131722.0
Togo,October,2008/09,2008,2009,9.0,540000.0,1190496.215799,137.7531,8265185.999999998,18221616.02939791,2.0,120000.0,264554.714622,141.7531,8505185.999999998,18750725.45864191,3.0,180000.0,396832.07,0.0,0.0,0.0,0.0,0.0,0.0019329999922774732,6131722.0,6222482.0,6313242.0
Togo,October,2009/10,2009,2010,3.0,180000.0,396832.071933,201.8831,12112986.0,26704562.953752343,2.0,120000.0,264554.714622,201.9791,12118745.999999998,26717261.580054197,0.9,54240.0,119578.73,0.0,0.0,0.0,0.0040000000000000036,0.0,0.0010091440053656697,6313242.0,6398624.0,6484007.0
Togo,October,2010/11,2010,2011,0.904,54240.0,119578.731009144,160.2912,9617472.0,21202896.336208962,2.0,120000.0,264554.714622,159.1452,9548711.999999998,21051306.484730553,0.05,3000.0,6613.87,0.0,0.0,0.0,0.0,0.0,-0.002134450000085053,6484007.0,6571855.0,6659703.0
Togo,October,2011/12,2011,2012,0.05,3000.0,6613.86786555,160.047,9602820.0,21170594.205553617,0.21,12600.0,27778.24503531,151.254,9075240.0,20007479.402717993,8.63,517980.0,1141950.43,0.0,0.0,0.0,0.0029999999999983373,0.0,-0.0043341368436813354,6659703.0,6748672.0,6837642.0
Togo,October,2012/13,2012,2013,8.633,517980.0,1141950.425665863,84.0589,5043534.0,11119089.150469618,0.242,14520.0,32011.120469262,82.8829,4972974.000000001,10963530.978271885,9.57,574020.0,1265497.48,0.0,0.0,0.0,-0.0030000000000001137,0.0,-0.002605662913993001,6837642.0,6926634.0,7015627.0
Togo,October,2013/14,2013,2014,9.567,574020.0,1265497.477394337,171.5059,10290354.0,22686347.215244636,0.238,14280.0,31482.011040018002,134.1519,8049114.000000002,17745258.810249545,46.68,2800980.0,6175103.87,0.0,0.0,0.0,0.0030000000000001137,0.0,0.0013494128361344337,7015627.0,7106229.0,7196831.0
Togo,October,2014/15,2014,2015,46.683,2800980.0,6175103.871349413,143.2417,8594502.0,18947633.53273507,0.195,11700.0,25794.084675645,183.3798,11002788.0,24256995.32821972,6.35,380994.0,839947.99,0.0,0.0,0.0,0.0,6.0,13.228924850001931,7196831.0,7288383.0,7379935.0
Togo,October,2015/16,2015,2016,6.35,381000.0,839961.21892485,80.9232,4855392.0,10704307.041149516,0.22,13200.0,29101.01860842,73.2862,4397172.0,9694104.863365408,13.77,826020.0,1821062.38,0.0,0.0,0.0,-0.0030000000000001137,0.0,-0.001899462891742587,7379935.0,7473228.0,7566522.0
Togo,October,2016/17,2016,2017,13.767,826020.0,1821062.378100537,23.2772,1396632.0,3079046.5015996094,0.254,15240.0,33598.448756994,31.7902,1907411.9999999998,4205123.644388151,5.0,300000.0,661386.79,0.0,0.0,0.0,0.0,0.0,-0.0034450000384822488,7566522.0,7661354.0,7756185.0
Togo,October,2017/18,2017,2018,5.0,300000.0,661386.786555,114.7158,6882948.0,15174302.865817213,0.254,15240.0,33598.448756994,109.4618,6567708.0,14479317.63050522,10.0,600000.0,1322773.57,0.0,0.0,0.0,0.0,0.0,0.003109999932348728,7756185.0,7852795.0,7949405.0
Togo,October,2018/19,2018,2019,10.0,600000.0,1322773.57311,54.2631,3255786.0,7177779.467502524,0.254,15240.0,33598.448756994,59.0091,3540546.0,7805567.80530053,5.0,300000.0,661386.79,0.0,0.0,0.0,0.0,0.0,-0.0034450000384822488,7949405.0,8046679.0,8143953.0
Togo,October,2019/20,2019,2020,5.0,300000.0,661386.786555,40.617,2437020.0,5372709.421900887,0.26,15600.0,34392.112900860004,40.357,2421420.0,5338317.309000027,5.0,300000.0,661386.79,0.0,0.0,0.0,,,,8143953.0,8243093.999999999,8342236.000000001
Trinidad & Tobago,October,1990/91,1990,1991,5.0,300000.0,661386.786555,14.581,874860.0,1928736.146951691,8.0,480000.0,1058218.858488,11.581,694860.0,1531904.075018691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1261638.0,1266518.0,1271399.0
Trinidad & Tobago,October,1991/92,1991,1992,0.0,0.0,0.0,17.792,1067520.0,2353478.741277312,11.5,690000.0,1521189.6090765,1.999,119940.0,264422.437264689,4.29,257580.0,567866.69,0.0,0.0,0.0,0.0030000000000001137,0.0,0.004936123033985496,1271399.0,1276224.0,1281049.0
Trinidad & Tobago,October,1992/93,1992,1993,4.293,257580.0,567866.694936123,14.328,859680.0,1895269.975552008,10.0,600000.0,1322773.57311,4.621,277260.0,611253.668134131,4.0,240000.0,529109.43,0.0,0.0,0.0,0.0,0.0,-0.0007560000522062182,1281049.0,1285502.0,1289955.0
Trinidad & Tobago,October,1993/94,1993,1994,4.0,240000.0,529109.429244,16.079,964740.0,2126887.628203569,10.0,600000.0,1322773.57311,10.079,604740.0,1333223.484337569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1289955.0,1293974.0,1297993.0
Trinidad & Tobago,October,1994/95,1994,1995,0.0,0.0,0.0,18.435,1106100.0,2438533.082028285,14.0,840000.0,1851883.002354,4.435,266100.0,586650.079674285,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1297993.0,1301393.0,1304794.0
Trinidad & Tobago,October,1995/96,1995,1996,0.0,0.0,0.0,17.629,1057740.0,2331917.532035619,14.0,840000.0,1851883.002354,3.629,217740.0,480034.529681619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1304794.0,1307822.0,1310850.0
Trinidad & Tobago,October,1996/97,1996,1997,0.0,0.0,0.0,18.188,1091280.0,2405860.574772468,14.0,840000.0,1851883.002354,4.188,251280.0,553977.572418468,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310850.0,1313434.0,1316018.0
Trinidad & Tobago,October,1997/98,1997,1998,0.0,0.0,0.0,19.392,1163520.0,2565122.512974912,14.0,840000.0,1851883.002354,4.642,278520.0,614031.492637662,0.75,45000.0,99208.02,0.0,0.0,0.0,0.0,0.0,-0.002016750004258938,1316018.0,1318171.0,1320325.0
Trinidad & Tobago,October,1998/99,1998,1999,0.75,45000.0,99208.01798325,17.018,1021080.0,2251096.066718598,14.0,840000.0,1851883.002354,3.768,226080.0,498421.082347848,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1320325.0,1322572.0,1324820.0
Trinidad & Tobago,October,1999/00,1999,2000,0.0,0.0,0.0,16.89,1013400.0,2234164.56498279,14.0,840000.0,1851883.002354,2.89,173400.0,382281.56262879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1324820.0,1327062.0,1329305.0
Trinidad & Tobago,October,2000/01,2000,2001,0.0,0.0,0.0,16.393,983580.0,2168422.718399223,14.0,840000.0,1851883.002354,2.393,143580.0,316539.716045223,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329305.0,1332203.0,1335100.0
Trinidad & Tobago,October,2001/02,2001,2002,0.0,0.0,0.0,16.165,969900.0,2138263.480932315,14.0,840000.0,1851883.002354,2.165,129900.0,286380.478578315,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1335100.0,1338567.0,1342034.0
Trinidad & Tobago,October,2002/03,2002,2003,0.0,0.0,0.0,16.5524,993143.9999999999,2189507.729154596,14.0,840000.0,1851883.002354,2.5524,153144.0,337624.7268005964,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1342034.0,1345964.0,1349893.0
Trinidad & Tobago,October,2003/04,2003,2004,0.0,0.0,0.0,16.0967,965801.9999999999,2129228.9374279734,14.0,840000.0,1851883.002354,2.0967,125801.99999999999,277345.93507397367,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1349893.0,1353548.0,1357203.0
Trinidad & Tobago,October,2004/05,2004,2005,0.0,0.0,0.0,15.1235,907410.0,2000496.6132929085,14.0,840000.0,1851883.002354,1.1235,67410.0,148613.6109389085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1357203.0,1361172.0,1365142.0
Trinidad & Tobago,October,2005/06,2005,2006,0.0,0.0,0.0,14.8624,891744.0,1965958.9952990063,14.0,840000.0,1851883.002354,0.8624,51744.00000000001,114075.99294500642,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1365142.0,1369075.0,1373009.0
Trinidad & Tobago,October,2006/07,2006,2007,0.0,0.0,0.0,11.6981,701886.0,1547393.7535598092,11.0,660000.0,1455050.930421,0.6981,41886.0,92342.82313880911,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1373009.0,1376919.0,1380830.0
Trinidad & Tobago,October,2007/08,2007,2008,0.0,0.0,0.0,12.1349,728094.0,1605172.503233254,11.0,660000.0,1455050.930421,1.1349,68094.0,150121.5728122539,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380830.0,1384860.0,1388891.0
Trinidad & Tobago,October,2008/09,2008,2009,0.0,0.0,0.0,11.4194,685164.0,1510528.0540772334,11.0,660000.0,1455050.930421,0.4194,25164.0,55477.1236562334,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1388891.0,1392802.0,1396714.0
Trinidad & Tobago,October,2009/10,2009,2010,0.0,0.0,0.0,11.4069,684414.0,1508874.5871108458,11.0,660000.0,1455050.930421,0.4069,24414.0,53823.6566898459,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1396714.0,1401191.0,1405668.0
Trinidad & Tobago,October,2010/11,2010,2011,0.0,0.0,0.0,10.3587,621522.0,1370221.4611774557,10.0,600000.0,1322773.57311,0.3587,21522.000000000004,47447.88806745571,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1405668.0,1410296.0,1414924.0
Trinidad & Tobago,October,2011/12,2011,2012,0.0,0.0,0.0,11.1577,669462.0,1475911.0696689447,10.0,600000.0,1322773.57311,1.1577,69462.0,153137.4965589447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1414924.0,1420020.0,1425116.0
Trinidad & Tobago,October,2012/13,2012,2013,0.0,0.0,0.0,12.2272,733632.0,1617381.7033130592,10.0,600000.0,1322773.57311,2.2272,133632.0,294608.1302030592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1425116.0,1430377.0,1435637.0
Trinidad & Tobago,October,2013/14,2013,2014,0.0,0.0,0.0,12.2242,733451.9999999999,1616984.871241126,10.0,600000.0,1322773.57311,2.2242,133452.00000000003,294211.29813112627,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1435637.0,1440729.0,1445822.0
